year,price,transmission,mileage,fuelType,tax,mpg,engineSize,Brand,Car_Type,High_Performance,vehicle_id,model,image_url
2019,21498,Automatic,5354,Petrol,150.0,31.0,1.5,Ford,SUV,0,200, Kuga,/static/car_images/Ford_Kuga.jpg
2017,17998,Manual,19525,Petrol,145.0,41.5,2.0,Ford,Hatchback,0,201, Focus,/static/car_images/Ford_Focus.jpg
2018,14498,Manual,11922,Petrol,145.0,54.3,1.0,Ford,SUV,0,202, EcoSport,/static/car_images/Ford_EcoSport.jpg
2016,9998,Manual,16984,Diesel,20.0,68.9,1.5,Ford,Other,0,203, C-MAX,/static/car_images/Ford_C-MAX.jpg
2016,7998,Manual,16070,Petrol,125.0,54.3,1.2,Ford,Hatchback,0,204, Fiesta,/static/car_images/Ford_Fiesta.jpg
2018,10998,Manual,26648,Petrol,145.0,61.4,1.0,Ford,Hatchback,0,205, Focus,/static/car_images/Ford_Focus.jpg
2017,10998,Manual,19140,Petrol,145.0,62.8,1.0,Ford,Hatchback,0,206, Fiesta,/static/car_images/Ford_Fiesta.jpg
2016,9998,Manual,26399,Diesel,0.0,74.3,1.5,Ford,Hatchback,0,207, Focus,/static/car_images/Ford_Focus.jpg
2013,5498,Manual,53545,Petrol,30.0,54.3,1.2,Ford,Hatchback,0,208, Fiesta,/static/car_images/Ford_Fiesta.jpg
2017,9298,Manual,25491,Petrol,0.0,65.7,1.0,Ford,Hatchback,0,209, Fiesta,/static/car_images/Ford_Fiesta.jpg
2014,7298,Manual,31359,Petrol,0.0,65.7,1.0,Ford,Hatchback,0,210, Fiesta,/static/car_images/Ford_Fiesta.jpg
2016,8498,Manual,51656,Diesel,0.0,74.3,1.5,Ford,Hatchback,0,211, Focus,/static/car_images/Ford_Focus.jpg
2016,17698,Semi-Auto,11221,Diesel,145.0,54.3,2.0,Ford,SUV,0,212, Kuga,/static/car_images/Ford_Kuga.jpg
2017,14498,Manual,23356,Diesel,145.0,60.1,2.0,Ford,SUV,0,213, Kuga,/static/car_images/Ford_Kuga.jpg
2018,12898,Manual,15267,Petrol,145.0,53.3,1.0,Ford,SUV,0,214, EcoSport,/static/car_images/Ford_EcoSport.jpg
2017,7998,Manual,41294,Diesel,0.0,74.4,1.5,Ford,Other,0,215, B-MAX,/static/car_images/Ford_B-MAX.jpg
2018,12198,Manual,7993,Petrol,145.0,49.6,1.0,Ford,Other,0,216, C-MAX,/static/car_images/Ford_C-MAX.jpg
2017,9698,Manual,30207,Petrol,145.0,53.3,1.0,Ford,SUV,0,217, EcoSport,/static/car_images/Ford_EcoSport.jpg
2016,8798,Manual,19815,Petrol,0.0,65.7,1.0,Ford,Hatchback,0,218, Fiesta,/static/car_images/Ford_Fiesta.jpg
2015,14298,Manual,43717,Diesel,145.0,54.3,2.0,Ford,SUV,0,219, Kuga,/static/car_images/Ford_Kuga.jpg
2018,15798,Manual,4534,Petrol,145.0,58.9,1.0,Ford,Hatchback,0,220, Focus,/static/car_images/Ford_Focus.jpg
2017,10298,Manual,9148,Petrol,145.0,65.7,1.0,Ford,Hatchback,0,221, Fiesta,/static/car_images/Ford_Fiesta.jpg
2014,4898,Manual,22609,Petrol,30.0,57.7,1.2,Ford,Other,0,222, KA,/static/car_images/Ford_KA.jpg
2016,10298,Manual,15510,Diesel,0.0,74.3,1.5,Ford,Hatchback,0,223, Focus,/static/car_images/Ford_Focus.jpg
2017,9998,Manual,20347,Petrol,0.0,65.7,1.0,Ford,Hatchback,0,224, Fiesta,/static/car_images/Ford_Fiesta.jpg
2018,16698,Manual,3044,Petrol,145.0,39.2,1.5,Ford,SUV,0,225, Kuga,/static/car_images/Ford_Kuga.jpg
2017,8998,Manual,5233,Petrol,125.0,54.3,1.2,Ford,Hatchback,0,226, Fiesta,/static/car_images/Ford_Fiesta.jpg
2015,8998,Manual,28359,Diesel,125.0,60.1,1.6,Ford,Other,0,227, Grand C-MAX,/static/car_images/Ford_Grand_C-MAX.jpg
2017,12498,Semi-Auto,12244,Petrol,125.0,51.4,1.0,Ford,Hatchback,0,228, Focus,/static/car_images/Ford_Focus.jpg
2018,12498,Manual,17918,Petrol,145.0,65.7,1.0,Ford,Hatchback,0,229, Fiesta,/static/car_images/Ford_Fiesta.jpg
2020,34498,Semi-Auto,4623,Diesel,145.0,43.5,2.0,Ford,Other,0,230, S-MAX,/static/car_images/Ford_S-MAX.jpg
2017,9298,Manual,16770,Petrol,145.0,44.8,1.5,Ford,SUV,0,231, EcoSport,/static/car_images/Ford_EcoSport.jpg
2017,10900,Manual,25459,Petrol,145.0,60.1,1.0,Ford,Hatchback,0,232, Focus,/static/car_images/Ford_Focus.jpg
2017,9998,Manual,23913,Petrol,125.0,53.3,1.0,Ford,SUV,0,233, EcoSport,/static/car_images/Ford_EcoSport.jpg
2018,12998,Manual,9901,Petrol,150.0,65.7,1.0,Ford,Hatchback,0,234, Fiesta,/static/car_images/Ford_Fiesta.jpg
2016,10998,Semi-Auto,15006,Petrol,125.0,51.4,1.0,Ford,Hatchback,0,235, Focus,/static/car_images/Ford_Focus.jpg
2017,15500,Manual,19593,Petrol,145.0,41.5,2.0,Ford,Hatchback,0,236, Focus,/static/car_images/Ford_Focus.jpg
2017,16200,Semi-Auto,23027,Diesel,145.0,58.9,1.5,Ford,SUV,0,237, Kuga,/static/car_images/Ford_Kuga.jpg
2016,10500,Semi-Auto,13580,Diesel,20.0,64.2,1.5,Ford,Other,0,238, C-MAX,/static/car_images/Ford_C-MAX.jpg
2015,13200,Manual,32000,Diesel,20.0,67.3,2.0,Ford,Hatchback,0,239, Focus,/static/car_images/Ford_Focus.jpg
2019,18698,Manual,15365,Petrol,145.0,60.1,1.0,Ford,Hatchback,0,240, Focus,/static/car_images/Ford_Focus.jpg
2019,16998,Manual,7924,Diesel,145.0,80.7,1.5,Ford,Hatchback,0,241, Focus,/static/car_images/Ford_Focus.jpg
2017,9998,Manual,10721,Petrol,145.0,65.7,1.0,Ford,Hatchback,0,242, Fiesta,/static/car_images/Ford_Fiesta.jpg
2017,9498,Manual,25939,Petrol,145.0,53.3,1.0,Ford,SUV,0,243, EcoSport,/static/car_images/Ford_EcoSport.jpg
2019,17498,Manual,3265,Petrol,145.0,58.9,1.0,Ford,Hatchback,0,244, Fiesta,/static/car_images/Ford_Fiesta.jpg
2019,15998,Automatic,11045,Petrol,145.0,41.5,1.0,Ford,Hatchback,0,245, Focus,/static/car_images/Ford_Focus.jpg
2020,17998,Manual,250,Petrol,145.0,51.4,1.0,Ford,SUV,0,246, EcoSport,/static/car_images/Ford_EcoSport.jpg
2013,5698,Manual,44901,Petrol,145.0,47.1,1.4,Ford,Other,0,247, B-MAX,/static/car_images/Ford_B-MAX.jpg
2017,9998,Manual,22001,Petrol,20.0,60.1,1.0,Ford,Hatchback,0,248, Focus,/static/car_images/Ford_Focus.jpg
2020,17298,Manual,4563,Petrol,145.0,54.3,1.0,Ford,Hatchback,0,249, Fiesta,/static/car_images/Ford_Fiesta.jpg
2019,16998,Manual,12236,Petrol,145.0,55.4,1.0,Ford,Hatchback,0,250, Fiesta,/static/car_images/Ford_Fiesta.jpg
2019,23998,Manual,7584,Diesel,145.0,39.2,2.0,Ford,SUV,0,251, Kuga,/static/car_images/Ford_Kuga.jpg
2013,6498,Manual,41599,Petrol,0.0,65.7,1.0,Ford,Hatchback,0,252, Fiesta,/static/car_images/Ford_Fiesta.jpg
2017,12498,Manual,10373,Petrol,145.0,54.3,1.0,Ford,Other,0,253, Grand C-MAX,/static/car_images/Ford_Grand_C-MAX.jpg
2013,4998,Manual,79300,Petrol,0.0,65.7,1.0,Ford,Hatchback,0,254, Fiesta,/static/car_images/Ford_Fiesta.jpg
2017,11498,Manual,12982,Petrol,30.0,55.4,1.0,Ford,Other,0,255, C-MAX,/static/car_images/Ford_C-MAX.jpg
2017,11298,Manual,24386,Diesel,0.0,74.3,1.5,Ford,Hatchback,0,256, Focus,/static/car_images/Ford_Focus.jpg
2017,9298,Manual,18209,Diesel,30.0,64.2,1.5,Ford,SUV,0,257, EcoSport,/static/car_images/Ford_EcoSport.jpg
2018,12998,Manual,9796,Petrol,145.0,54.3,1.0,Ford,SUV,0,258, EcoSport,/static/car_images/Ford_EcoSport.jpg
2018,14498,Manual,9428,Petrol,145.0,62.8,1.0,Ford,Hatchback,0,259, Fiesta,/static/car_images/Ford_Fiesta.jpg
2016,18498,Manual,30528,Diesel,125.0,56.5,2.0,Ford,Other,0,260, Galaxy,/static/car_images/Ford_Galaxy.jpg
2016,8498,Manual,41772,Petrol,30.0,55.4,1.0,Ford,Other,0,261, C-MAX,/static/car_images/Ford_C-MAX.jpg
2015,8298,Manual,15673,Petrol,0.0,65.7,1.0,Ford,Hatchback,0,262, Fiesta,/static/car_images/Ford_Fiesta.jpg
2015,8498,Manual,47219,Diesel,0.0,74.3,1.5,Ford,Hatchback,0,263, Focus,/static/car_images/Ford_Focus.jpg
2018,12998,Manual,16081,Petrol,150.0,57.7,1.0,Ford,Hatchback,0,264, Focus,/static/car_images/Ford_Focus.jpg
2019,16998,Manual,10476,Petrol,145.0,60.1,1.0,Ford,Hatchback,0,265, Focus,/static/car_images/Ford_Focus.jpg
2016,9998,Manual,16647,Petrol,0.0,65.7,1.0,Ford,Hatchback,0,266, Fiesta,/static/car_images/Ford_Fiesta.jpg
2017,13698,Manual,41457,Diesel,150.0,54.3,2.0,Ford,SUV,0,267, Kuga,/static/car_images/Ford_Kuga.jpg
2017,13998,Semi-Auto,4735,Petrol,125.0,51.4,1.0,Ford,Hatchback,0,268, Focus,/static/car_images/Ford_Focus.jpg
2016,9498,Manual,24045,Petrol,125.0,53.3,1.0,Ford,SUV,0,269, EcoSport,/static/car_images/Ford_EcoSport.jpg
2019,15984,Manual,6500,Petrol,145.0,51.4,1.0,Ford,SUV,0,270, EcoSport,/static/car_images/Ford_EcoSport.jpg
2017,8489,Manual,60190,Petrol,160.0,44.8,1.5,Ford,SUV,0,271, EcoSport,/static/car_images/Ford_EcoSport.jpg
2017,9995,Manual,27000,Diesel,0.0,78.5,1.5,Ford,Hatchback,0,272, Fiesta,/static/car_images/Ford_Fiesta.jpg
2017,8498,Manual,32538,Petrol,0.0,65.7,1.0,Ford,Hatchback,0,273, Fiesta,/static/car_images/Ford_Fiesta.jpg
2016,13498,Manual,36345,Diesel,150.0,54.3,2.0,Ford,SUV,0,274, Kuga,/static/car_images/Ford_Kuga.jpg
2016,8998,Manual,43623,Petrol,20.0,61.4,1.0,Ford,Hatchback,0,275, Focus,/static/car_images/Ford_Focus.jpg
2013,9998,Semi-Auto,58500,Diesel,200.0,45.6,2.0,Ford,SUV,0,276, Kuga,/static/car_images/Ford_Kuga.jpg
2017,17498,Manual,15729,Diesel,145.0,54.3,2.0,Ford,SUV,0,277, Kuga,/static/car_images/Ford_Kuga.jpg
2018,9998,Manual,7892,Petrol,145.0,65.7,1.0,Ford,Hatchback,0,278, Fiesta,/static/car_images/Ford_Fiesta.jpg
2017,11990,Manual,24725,Petrol,145.0,47.9,1.6,Ford,Hatchback,0,279, Fiesta,/static/car_images/Ford_Fiesta.jpg
2019,16899,Manual,7000,Diesel,145.0,80.7,1.5,Ford,Hatchback,0,280, Focus,/static/car_images/Ford_Focus.jpg
2019,15984,Manual,3500,Petrol,145.0,51.4,1.0,Ford,SUV,0,281, EcoSport,/static/car_images/Ford_EcoSport.jpg
2019,15984,Manual,4500,Petrol,145.0,51.4,1.0,Ford,SUV,0,282, EcoSport,/static/car_images/Ford_EcoSport.jpg
2019,15984,Manual,4000,Petrol,145.0,51.4,1.0,Ford,SUV,0,283, EcoSport,/static/car_images/Ford_EcoSport.jpg
2019,13998,Manual,4889,Diesel,145.0,68.9,1.5,Ford,SUV,0,284, EcoSport,/static/car_images/Ford_EcoSport.jpg
2017,17994,Manual,20633,Diesel,150.0,54.3,2.0,Ford,SUV,0,285, Kuga,/static/car_images/Ford_Kuga.jpg
2016,17489,Semi-Auto,47937,Diesel,165.0,51.4,2.0,Ford,Other,0,286, Galaxy,/static/car_images/Ford_Galaxy.jpg
2018,19899,Semi-Auto,28500,Diesel,145.0,54.3,2.0,Ford,SUV,0,287, Kuga,/static/car_images/Ford_Kuga.jpg
2014,4699,Manual,85000,Petrol,30.0,54.3,1.2,Ford,Hatchback,0,288, Fiesta,/static/car_images/Ford_Fiesta.jpg
2017,9949,Manual,23000,Petrol,125.0,53.3,1.0,Ford,SUV,0,289, EcoSport,/static/car_images/Ford_EcoSport.jpg
2017,11498,Manual,9995,Petrol,145.0,55.4,1.0,Ford,Other,0,290, C-MAX,/static/car_images/Ford_C-MAX.jpg
2017,10898,Manual,12626,Petrol,30.0,55.4,1.0,Ford,Other,0,291, C-MAX,/static/car_images/Ford_C-MAX.jpg
2018,12998,Manual,7320,Petrol,145.0,55.4,1.0,Ford,Other,0,292, C-MAX,/static/car_images/Ford_C-MAX.jpg
2019,13498,Manual,23394,Petrol,145.0,48.7,1.0,Ford,Other,0,293, C-MAX,/static/car_images/Ford_C-MAX.jpg
2017,9998,Manual,12932,Diesel,20.0,68.9,1.5,Ford,Other,0,294, C-MAX,/static/car_images/Ford_C-MAX.jpg
2019,18998,Automatic,22246,Diesel,150.0,64.2,2.0,Ford,Hatchback,0,295, Focus,/static/car_images/Ford_Focus.jpg
2019,11798,Manual,5530,Petrol,150.0,48.7,1.1,Ford,Hatchback,0,296, Fiesta,/static/car_images/Ford_Fiesta.jpg
2019,11798,Manual,4590,Petrol,150.0,48.7,1.1,Ford,Hatchback,0,297, Fiesta,/static/car_images/Ford_Fiesta.jpg
2017,8498,Manual,28479,Petrol,0.0,65.7,1.0,Ford,Hatchback,0,298, Fiesta,/static/car_images/Ford_Fiesta.jpg
2013,8998,Manual,67895,Diesel,200.0,47.9,2.0,Ford,SUV,0,299, Kuga,/static/car_images/Ford_Kuga.jpg
2019,14799,Manual,6249,Petrol,145.0,60.1,1.0,Ford,Hatchback,0,300, Focus,/static/car_images/Ford_Focus.jpg
2019,14799,Manual,8560,Petrol,145.0,60.1,1.0,Ford,Hatchback,0,301, Focus,/static/car_images/Ford_Focus.jpg
2020,42489,Automatic,3500,Petrol,145.0,22.1,5.0,Ford,Performance,0,302, Mustang,/static/car_images/Ford_Mustang.jpg
2017,17498,Manual,9940,Petrol,145.0,45.6,1.5,Ford,SUV,0,303, Kuga,/static/car_images/Ford_Kuga.jpg
2019,16498,Manual,4930,Petrol,145.0,60.1,1.0,Ford,Hatchback,0,304, Focus,/static/car_images/Ford_Focus.jpg
2018,19698,Manual,12011,Petrol,145.0,41.5,2.0,Ford,Hatchback,0,305, Focus,/static/car_images/Ford_Focus.jpg
2016,8498,Manual,23053,Petrol,125.0,54.3,1.2,Ford,Hatchback,0,306, Fiesta,/static/car_images/Ford_Fiesta.jpg
2016,16998,Manual,17589,Petrol,200.0,41.5,2.0,Ford,Hatchback,0,307, Focus,/static/car_images/Ford_Focus.jpg
2019,14998,Manual,7000,Petrol,145.0,58.9,1.0,Ford,Hatchback,0,308, Focus,/static/car_images/Ford_Focus.jpg
2019,19999,Manual,3500,Diesel,145.0,61.4,1.5,Ford,Other,0,309, Grand Tourneo Connect,/static/car_images/Ford_Grand_Tourneo_Connect.jpg
2019,20999,Automatic,5500,Diesel,145.0,47.9,2.0,Ford,SUV,0,310, Kuga,/static/car_images/Ford_Kuga.jpg
2019,14998,Manual,7000,Petrol,145.0,60.1,1.0,Ford,Hatchback,0,311, Focus,/static/car_images/Ford_Focus.jpg
2019,14998,Manual,7000,Petrol,145.0,58.9,1.0,Ford,Hatchback,0,312, Focus,/static/car_images/Ford_Focus.jpg
2019,13998,Manual,5000,Diesel,145.0,68.9,1.5,Ford,SUV,0,313, EcoSport,/static/car_images/Ford_EcoSport.jpg
2017,13898,Manual,33026,Diesel,145.0,60.1,2.0,Ford,SUV,0,314, Kuga,/static/car_images/Ford_Kuga.jpg
2016,11498,Manual,8560,Petrol,0.0,65.7,1.0,Ford,Hatchback,0,315, Fiesta,/static/car_images/Ford_Fiesta.jpg
2018,19698,Manual,16548,Petrol,145.0,41.5,2.0,Ford,Hatchback,0,316, Focus,/static/car_images/Ford_Focus.jpg
2017,10498,Manual,49485,Diesel,0.0,74.3,1.5,Ford,Hatchback,0,317, Focus,/static/car_images/Ford_Focus.jpg
2017,17498,Semi-Auto,14569,Diesel,145.0,53.3,2.0,Ford,Sedan,0,318, Mondeo,/static/car_images/Ford_Mondeo.jpg
2015,12498,Manual,60151,Diesel,145.0,54.3,2.0,Ford,SUV,0,319, Kuga,/static/car_images/Ford_Kuga.jpg
2017,11498,Manual,9148,Petrol,145.0,61.4,1.0,Ford,Hatchback,0,320, Focus,/static/car_images/Ford_Focus.jpg
2017,10998,Manual,13548,Petrol,0.0,65.7,1.0,Ford,Hatchback,0,321, Fiesta,/static/car_images/Ford_Fiesta.jpg
2019,22998,Automatic,7337,Hybrid,140.0,47.1,2.0,Ford,Sedan,0,322, Mondeo,/static/car_images/Ford_Mondeo.jpg
2015,8498,Manual,6649,Petrol,125.0,54.3,1.2,Ford,Hatchback,0,323, Fiesta,/static/car_images/Ford_Fiesta.jpg
2017,11998,Manual,7690,Petrol,150.0,60.1,1.0,Ford,Hatchback,0,324, Focus,/static/car_images/Ford_Focus.jpg
2019,11898,Manual,3396,Petrol,150.0,48.7,1.1,Ford,Hatchback,0,325, Fiesta,/static/car_images/Ford_Fiesta.jpg
2019,11498,Manual,15766,Petrol,145.0,58.9,1.0,Ford,Hatchback,0,326, Fiesta,/static/car_images/Ford_Fiesta.jpg
2019,13298,Manual,7349,Petrol,145.0,58.9,1.0,Ford,Hatchback,0,327, Fiesta,/static/car_images/Ford_Fiesta.jpg
2016,9698,Manual,36860,Diesel,20.0,68.9,1.5,Ford,Other,0,328, C-MAX,/static/car_images/Ford_C-MAX.jpg
2018,10498,Manual,59498,Diesel,145.0,68.9,1.5,Ford,SUV,0,329, EcoSport,/static/car_images/Ford_EcoSport.jpg
2015,10998,Manual,17367,Diesel,125.0,60.1,2.0,Ford,SUV,0,330, Kuga,/static/car_images/Ford_Kuga.jpg
2017,9598,Manual,14403,Petrol,145.0,64.2,1.1,Ford,Hatchback,0,331, Fiesta,/static/car_images/Ford_Fiesta.jpg
2019,16998,Manual,20647,Petrol,145.0,60.1,1.0,Ford,Hatchback,0,332, Focus,/static/car_images/Ford_Focus.jpg
2019,13498,Manual,13351,Petrol,145.0,58.9,1.0,Ford,Hatchback,0,333, Fiesta,/static/car_images/Ford_Fiesta.jpg
2016,6998,Manual,34804,Petrol,125.0,54.3,1.2,Ford,Hatchback,0,334, Fiesta,/static/car_images/Ford_Fiesta.jpg
2017,15498,Manual,38113,Diesel,125.0,60.1,2.0,Ford,SUV,0,335, Kuga,/static/car_images/Ford_Kuga.jpg
2018,9949,Manual,27399,Petrol,145.0,64.2,1.1,Ford,Hatchback,0,336, Fiesta,/static/car_images/Ford_Fiesta.jpg
2018,12998,Manual,2455,Diesel,145.0,68.9,1.5,Ford,Other,0,337, C-MAX,/static/car_images/Ford_C-MAX.jpg
2016,20799,Automatic,52000,Diesel,200.0,47.9,2.0,Ford,SUV,0,338, Edge,/static/car_images/Ford_Edge.jpg
2020,38489,Automatic,3500,Petrol,145.0,30.7,2.3,Ford,Performance,0,339, Mustang,/static/car_images/Ford_Mustang.jpg
2018,9489,Manual,35417,Petrol,145.0,64.2,1.1,Ford,Hatchback,0,340, Fiesta,/static/car_images/Ford_Fiesta.jpg
2019,13949,Semi-Auto,11982,Petrol,145.0,48.7,1.0,Ford,Hatchback,0,341, Fiesta,/static/car_images/Ford_Fiesta.jpg
2018,10990,Manual,28138,Petrol,145.0,56.5,1.0,Ford,Hatchback,0,342, Fiesta,/static/car_images/Ford_Fiesta.jpg
2017,13489,Manual,34805,Diesel,145.0,54.3,2.0,Ford,SUV,0,343, Kuga,/static/car_images/Ford_Kuga.jpg
2015,7994,Manual,64612,Diesel,20.0,67.3,1.6,Ford,Hatchback,0,344, Focus,/static/car_images/Ford_Focus.jpg
2018,11489,Manual,19665,Petrol,145.0,60.1,1.0,Ford,Hatchback,0,345, Fiesta,/static/car_images/Ford_Fiesta.jpg
2018,15699,Manual,17500,Diesel,150.0,64.2,1.5,Ford,SUV,0,346, Kuga,/static/car_images/Ford_Kuga.jpg
2020,19998,Manual,4000,Diesel,145.0,74.3,1.5,Ford,Hatchback,0,347, Focus,/static/car_images/Ford_Focus.jpg
2020,19489,Manual,5000,Diesel,145.0,74.3,1.5,Ford,Hatchback,0,348, Focus,/static/car_images/Ford_Focus.jpg
2019,14998,Manual,7000,Petrol,145.0,58.9,1.0,Ford,Hatchback,0,349, Focus,/static/car_images/Ford_Focus.jpg
2016,9199,Manual,26445,Diesel,30.0,64.2,1.5,Ford,SUV,0,350, EcoSport,/static/car_images/Ford_EcoSport.jpg
2017,10489,Manual,26445,Diesel,20.0,68.9,1.5,Ford,Other,0,351, C-MAX,/static/car_images/Ford_C-MAX.jpg
2018,11489,Manual,2922,Diesel,145.0,64.2,1.5,Ford,SUV,0,352, EcoSport,/static/car_images/Ford_EcoSport.jpg
2018,29998,Automatic,3000,Petrol,145.0,28.8,2.3,Ford,Performance,0,353, Mustang,/static/car_images/Ford_Mustang.jpg
2018,31498,Automatic,6250,Petrol,145.0,23.5,5.0,Ford,Performance,0,354, Mustang,/static/car_images/Ford_Mustang.jpg
2018,11999,Manual,6691,Petrol,145.0,61.4,1.0,Ford,Hatchback,0,355, Focus,/static/car_images/Ford_Focus.jpg
2018,15990,Automatic,9486,Diesel,145.0,56.6,1.5,Ford,Other,0,356, Grand Tourneo Connect,/static/car_images/Ford_Grand_Tourneo_Connect.jpg
2019,16998,Automatic,8703,Petrol,145.0,40.9,1.5,Ford,Hatchback,0,357, Focus,/static/car_images/Ford_Focus.jpg
2019,15489,Manual,5636,Diesel,145.0,68.9,1.5,Ford,SUV,0,358, EcoSport,/static/car_images/Ford_EcoSport.jpg
2019,22489,Manual,8224,Diesel,145.0,56.5,2.0,Ford,Other,0,359, S-MAX,/static/car_images/Ford_S-MAX.jpg
2019,22489,Manual,4000,Diesel,145.0,56.5,2.0,Ford,Other,0,360, S-MAX,/static/car_images/Ford_S-MAX.jpg
2015,5998,Manual,55898,Diesel,0.0,78.5,1.5,Ford,Hatchback,0,361, Fiesta,/static/car_images/Ford_Fiesta.jpg
2017,10998,Manual,28001,Petrol,145.0,60.1,1.0,Ford,Hatchback,0,362, Focus,/static/car_images/Ford_Focus.jpg
2014,11498,Manual,36052,Diesel,160.0,47.9,2.0,Ford,SUV,0,363, Kuga,/static/car_images/Ford_Kuga.jpg
2016,24999,Semi-Auto,42086,Petrol,570.0,23.5,5.0,Ford,Performance,0,364, Mustang,/static/car_images/Ford_Mustang.jpg
2017,15298,Manual,34673,Diesel,125.0,60.1,2.0,Ford,SUV,0,365, Kuga,/static/car_images/Ford_Kuga.jpg
2018,19498,Manual,22068,Diesel,145.0,48.7,2.0,Ford,SUV,0,366, Edge,/static/car_images/Ford_Edge.jpg
2019,16998,Manual,19936,Petrol,145.0,60.1,1.0,Ford,Hatchback,0,367, Focus,/static/car_images/Ford_Focus.jpg
2017,13998,Manual,4856,Diesel,145.0,61.4,1.5,Ford,Other,0,368, Grand Tourneo Connect,/static/car_images/Ford_Grand_Tourneo_Connect.jpg
2017,11298,Semi-Auto,1397,Petrol,165.0,44.1,1.6,Ford,Other,0,369, B-MAX,/static/car_images/Ford_B-MAX.jpg
2017,13398,Automatic,21649,Petrol,145.0,46.3,1.5,Ford,Hatchback,0,370, Focus,/static/car_images/Ford_Focus.jpg
2017,17798,Manual,10345,Petrol,145.0,41.5,2.0,Ford,Hatchback,0,371, Focus,/static/car_images/Ford_Focus.jpg
2018,14998,Manual,14960,Diesel,145.0,64.2,1.5,Ford,SUV,0,372, Kuga,/static/car_images/Ford_Kuga.jpg
2015,13998,Manual,35689,Petrol,205.0,41.5,2.0,Ford,Hatchback,0,373, Focus,/static/car_images/Ford_Focus.jpg
2017,9189,Manual,31998,Petrol,145.0,44.8,1.5,Ford,SUV,0,374, EcoSport,/static/car_images/Ford_EcoSport.jpg
2018,10399,Manual,7200,Petrol,145.0,65.7,1.0,Ford,Hatchback,0,375, Fiesta,/static/car_images/Ford_Fiesta.jpg
2017,23899,Automatic,27146,Diesel,145.0,47.9,2.0,Ford,SUV,0,376, Edge,/static/car_images/Ford_Edge.jpg
2013,5330,Manual,66937,Petrol,30.0,54.3,1.2,Ford,Hatchback,0,377, Fiesta,/static/car_images/Ford_Fiesta.jpg
2019,15985,Manual,5099,Petrol,145.0,51.4,1.0,Ford,SUV,0,378, EcoSport,/static/car_images/Ford_EcoSport.jpg
2015,7485,Manual,11092,Petrol,125.0,54.3,1.2,Ford,Hatchback,0,379, Fiesta,/static/car_images/Ford_Fiesta.jpg
2019,21999,Automatic,6000,Petrol,145.0,29.1,1.5,Ford,SUV,0,380, Kuga,/static/car_images/Ford_Kuga.jpg
2017,10850,Manual,23634,Petrol,150.0,65.7,1.0,Ford,Hatchback,0,381, Fiesta,/static/car_images/Ford_Fiesta.jpg
2019,23250,Semi-Auto,9931,Diesel,145.0,38.7,2.0,Ford,SUV,0,382, Kuga,/static/car_images/Ford_Kuga.jpg
2016,7999,Manual,22633,Petrol,0.0,65.7,1.0,Ford,Hatchback,0,383, Fiesta,/static/car_images/Ford_Fiesta.jpg
2018,7999,Manual,9355,Petrol,145.0,57.7,1.2,Ford,Other,0,384, Ka+,/static/car_images/Ford_Ka+.jpg
2013,7999,Manual,78170,Diesel,200.0,47.9,2.0,Ford,SUV,0,385, Kuga,/static/car_images/Ford_Kuga.jpg
2016,9699,Manual,13480,Petrol,20.0,60.1,1.0,Ford,Hatchback,0,386, Focus,/static/car_images/Ford_Focus.jpg
2019,39998,Automatic,5000,Petrol,145.0,22.6,5.0,Ford,Performance,0,387, Mustang,/static/car_images/Ford_Mustang.jpg
2017,8500,Manual,15060,Petrol,125.0,54.3,1.2,Ford,Hatchback,0,388, Fiesta,/static/car_images/Ford_Fiesta.jpg
2016,9998,Manual,18912,Petrol,0.0,65.7,1.0,Ford,Hatchback,0,389, Fiesta,/static/car_images/Ford_Fiesta.jpg
2019,15995,Manual,6992,Petrol,145.0,60.1,1.0,Ford,Hatchback,0,390, Focus,/static/car_images/Ford_Focus.jpg
2017,11495,Manual,17766,Petrol,145.0,65.7,1.0,Ford,Hatchback,0,391, Fiesta,/static/car_images/Ford_Fiesta.jpg
2019,14698,Manual,8725,Petrol,145.0,58.9,1.0,Ford,Hatchback,0,392, Fiesta,/static/car_images/Ford_Fiesta.jpg
2016,9998,Manual,6820,Petrol,0.0,65.7,1.0,Ford,Hatchback,0,393, Fiesta,/static/car_images/Ford_Fiesta.jpg
2013,9498,Manual,29326,Diesel,200.0,47.9,2.0,Ford,SUV,0,394, Kuga,/static/car_images/Ford_Kuga.jpg
2017,10698,Semi-Auto,11235,Petrol,0.0,57.7,1.0,Ford,Hatchback,0,395, Fiesta,/static/car_images/Ford_Fiesta.jpg
2016,13499,Manual,38687,Diesel,145.0,54.3,2.0,Ford,SUV,0,396, Kuga,/static/car_images/Ford_Kuga.jpg
2017,15999,Manual,15005,Diesel,145.0,54.3,2.0,Ford,SUV,0,397, Kuga,/static/car_images/Ford_Kuga.jpg
2017,17299,Manual,14224,Diesel,145.0,54.3,2.0,Ford,SUV,0,398, Kuga,/static/car_images/Ford_Kuga.jpg
2019,14198,Manual,20205,Petrol,150.0,58.9,1.0,Ford,Hatchback,0,399, Focus,/static/car_images/Ford_Focus.jpg
2016,10898,Manual,13093,Petrol,125.0,52.3,1.0,Ford,SUV,0,400, EcoSport,/static/car_images/Ford_EcoSport.jpg
